id_historial,grd_id,tipo_registro,timestamp,direccion,valor,tipo_historico,tiempo_insercion
66794417,8,11,2021-09-09 14:20:00,1,179,1,2021-09-09 14:20:00
66794418,8,11,2021-09-09 14:20:00,2,9804,1,2021-09-09 14:20:00
66794419,8,11,2021-09-09 14:20:00,3,422,1,2021-09-09 14:20:00
66794420,8,11,2021-09-09 14:20:00,4,48,1,2021-09-09 14:20:00
66794421,8,11,2021-09-09 14:20:00,5,1816,1,2021-09-09 14:20:00
66794422,8,11,2021-09-09 14:20:00,6,268,1,2021-09-09 14:20:00
66794423,8,11,2021-09-09 14:20:00,7,0,1,2021-09-09 14:20:00
66794424,8,11,2021-09-09 14:20:00,8,0,1,2021-09-09 14:20:00
66794425,8,11,2021-09-09 14:30:00,1,174,1,2021-09-09 14:30:00
66794426,8,11,2021-09-09 14:30:00,2,9804,1,2021-09-09 14:30:00
66794427,8,11,2021-09-09 14:30:00,3,421,1,2021-09-09 14:30:00
66794428,8,11,2021-09-09 14:30:00,4,44,1,2021-09-09 14:30:00
66794429,8,11,2021-09-09 14:30:00,5,2101,1,2021-09-09 14:30:00
66794430,8,11,2021-09-09 14:30:00,6,188,1,2021-09-09 14:30:00
66794431,8,11,2021-09-09 14:30:00,7,0,1,2021-09-09 14:30:00
66794432,8,11,2021-09-09 14:30:00,8,0,1,2021-09-09 14:30:00
66794433,8,11,2021-09-09 14:40:00,1,174,1,2021-09-09 14:40:00
66794434,8,11,2021-09-09 14:40:00,2,9802,1,2021-09-09 14:40:00
66794435,8,11,2021-09-09 14:40:00,3,432,1,2021-09-09 14:40:00
66794436,8,11,2021-09-09 14:40:00,4,47,1,2021-09-09 14:40:00
66794437,8,11,2021-09-09 14:40:00,5,1847,1,2021-09-09 14:40:00
66794438,8,11,2021-09-09 14:40:00,6,158,1,2021-09-09 14:40:00
66794439,8,11,2021-09-09 14:40:00,7,0,1,2021-09-09 14:40:00
66794440,8,11,2021-09-09 14:40:00,8,0,1,2021-09-09 14:40:00
66794441,8,11,2021-09-09 14:50:00,1,176,1,2021-09-09 14:50:00
66794442,8,11,2021-09-09 14:50:00,2,9801,1,2021-09-09 14:50:00
66794443,8,11,2021-09-09 14:50:00,3,417,1,2021-09-09 14:50:00
66794444,8,11,2021-09-09 14:50:00,4,44,1,2021-09-09 14:50:00
66794445,8,11,2021-09-09 14:50:00,5,2052,1,2021-09-09 14:50:00
66794446,8,11,2021-09-09 14:50:00,6,226,1,2021-09-09 14:50:00
66794447,8,11,2021-09-09 14:50:00,7,0,1,2021-09-09 14:50:00
66794448,8,11,2021-09-09 14:50:00,8,0,1,2021-09-09 14:50:00
66794449,8,11,2021-09-09 15:00:00,1,178,1,2021-09-09 15:00:00
66794450,8,11,2021-09-09 15:00:00,2,9798,1,2021-09-09 15:00:00
66794451,8,11,2021-09-09 15:00:00,3,405,1,2021-09-09 15:00:00
66794452,8,11,2021-09-09 15:00:00,4,42,1,2021-09-09 15:00:00
66794453,8,11,2021-09-09 15:00:00,5,1818,1,2021-09-09 15:00:00
66794454,8,11,2021-09-09 15:00:00,6,290,1,2021-09-09 15:00:00
66794455,8,11,2021-09-09 15:00:00,7,0,1,2021-09-09 15:00:00
66794456,8,11,2021-09-09 15:00:00,8,0,1,2021-09-09 15:00:00
66794457,8,11,2021-09-09 15:10:00,1,180,1,2021-09-09 15:10:00
66794458,8,11,2021-09-09 15:10:00,2,9798,1,2021-09-09 15:10:00
66794459,8,11,2021-09-09 15:10:00,3,399,1,2021-09-09 15:10:00
66794460,8,11,2021-09-09 15:10:00,4,42,1,2021-09-09 15:10:00
66794461,8,11,2021-09-09 15:10:00,5,2026,1,2021-09-09 15:10:00
66794462,8,11,2021-09-09 15:10:00,6,217,1,2021-09-09 15:10:00
66794463,8,11,2021-09-09 15:10:00,7,0,1,2021-09-09 15:10:00
66794464,8,11,2021-09-09 15:10:00,8,0,1,2021-09-09 15:10:00
66794465,8,11,2021-09-09 15:20:00,1,180,1,2021-09-09 15:20:00
66794466,8,11,2021-09-09 15:20:00,2,9797,1,2021-09-09 15:20:00
66794467,8,11,2021-09-09 15:20:00,3,392,1,2021-09-09 15:20:00
66794468,8,11,2021-09-09 15:20:00,4,39,1,2021-09-09 15:20:00
66794469,8,11,2021-09-09 15:20:00,5,1905,1,2021-09-09 15:20:00
66794470,8,11,2021-09-09 15:20:00,6,267,1,2021-09-09 15:20:00
66794471,8,11,2021-09-09 15:20:00,7,0,1,2021-09-09 15:20:00
66794472,8,11,2021-09-09 15:20:00,8,0,1,2021-09-09 15:20:00
66794473,8,11,2021-09-09 15:30:00,1,179,1,2021-09-09 15:30:00
66794474,8,11,2021-09-09 15:30:00,2,9796,1,2021-09-09 15:30:00
66794475,8,11,2021-09-09 15:30:00,3,392,1,2021-09-09 15:30:00
66794476,8,11,2021-09-09 15:30:00,4,38,1,2021-09-09 15:30:00
66794477,8,11,2021-09-09 15:30:00,5,1959,1,2021-09-09 15:30:00
66794478,8,11,2021-09-09 15:30:00,6,279,1,2021-09-09 15:30:00
66794479,8,11,2021-09-09 15:30:00,7,0,1,2021-09-09 15:30:00
66794480,8,11,2021-09-09 15:30:00,8,0,1,2021-09-09 15:30:00
66794481,8,11,2021-09-09 15:40:00,1,179,1,2021-09-09 15:40:00
66794482,8,11,2021-09-09 15:40:00,2,9794,1,2021-09-09 15:40:00
66794483,8,11,2021-09-09 15:40:00,3,414,1,2021-09-09 15:40:00
66794484,8,11,2021-09-09 15:40:00,4,46,1,2021-09-09 15:40:00
66794485,8,11,2021-09-09 15:40:00,5,1846,1,2021-09-09 15:40:00
66794486,8,11,2021-09-09 15:40:00,6,225,1,2021-09-09 15:40:00
66794487,8,11,2021-09-09 15:40:00,7,0,1,2021-09-09 15:40:00
66794488,8,11,2021-09-09 15:40:00,8,0,1,2021-09-09 15:40:00
66794489,8,11,2021-09-09 15:50:00,1,181,1,2021-09-09 15:50:00
66794490,8,11,2021-09-09 15:50:00,2,9795,1,2021-09-09 15:50:00
66794491,8,11,2021-09-09 15:50:00,3,396,1,2021-09-09 15:50:00
66794492,8,11,2021-09-09 15:50:00,4,41,1,2021-09-09 15:50:00
66794493,8,11,2021-09-09 15:50:00,5,1761,1,2021-09-09 15:50:00
66794494,8,11,2021-09-09 15:50:00,6,205,1,2021-09-09 15:50:00
66794495,8,11,2021-09-09 15:50:00,7,0,1,2021-09-09 15:50:00
66794496,8,11,2021-09-09 15:50:00,8,0,1,2021-09-09 15:50:00
66794497,8,11,2021-09-09 16:00:00,1,182,1,2021-09-09 16:00:00
66794498,8,11,2021-09-09 16:00:00,2,9795,1,2021-09-09 16:00:00
66794499,8,11,2021-09-09 16:00:00,3,390,1,2021-09-09 16:00:00
66794500,8,11,2021-09-09 16:00:00,4,40,1,2021-09-09 16:00:00
66794501,8,11,2021-09-09 16:00:00,5,1980,1,2021-09-09 16:00:00
66794502,8,11,2021-09-09 16:00:00,6,147,1,2021-09-09 16:00:00
66794503,8,11,2021-09-09 16:00:00,7,0,1,2021-09-09 16:00:00
66794504,8,11,2021-09-09 16:00:00,8,0,1,2021-09-09 16:00:00
66794505,8,11,2021-09-09 16:10:00,1,185,1,2021-09-09 16:10:00
66794506,8,11,2021-09-09 16:10:00,2,9793,1,2021-09-09 16:10:00
66794507,8,11,2021-09-09 16:10:00,3,392,1,2021-09-09 16:10:00
66794508,8,11,2021-09-09 16:10:00,4,44,1,2021-09-09 16:10:00
66794509,8,11,2021-09-09 16:10:00,5,1576,1,2021-09-09 16:10:00
66794510,8,11,2021-09-09 16:10:00,6,178,1,2021-09-09 16:10:00
66794511,8,11,2021-09-09 16:10:00,7,0,1,2021-09-09 16:10:00
66794512,8,11,2021-09-09 16:10:00,8,0,1,2021-09-09 16:10:00
66794513,8,11,2021-09-09 16:20:00,1,181,1,2021-09-09 16:20:00
66794514,8,11,2021-09-09 16:20:00,2,9793,1,2021-09-09 16:20:00
66794515,8,11,2021-09-09 16:20:00,3,393,1,2021-09-09 16:20:00
66794516,8,11,2021-09-09 16:20:00,4,40,1,2021-09-09 16:20:00
66794517,8,11,2021-09-09 16:20:00,5,1788,1,2021-09-09 16:20:00
66794518,8,11,2021-09-09 16:20:00,6,150,1,2021-09-09 16:20:00
66794519,8,11,2021-09-09 16:20:00,7,0,1,2021-09-09 16:20:00
66794520,8,11,2021-09-09 16:20:00,8,0,1,2021-09-09 16:20:00
66794521,8,11,2021-09-09 16:30:00,1,179,1,2021-09-09 16:30:00
66794522,8,11,2021-09-09 16:30:00,2,9793,1,2021-09-09 16:30:00
66794523,8,11,2021-09-09 16:30:00,3,393,1,2021-09-09 16:30:00
66794524,8,11,2021-09-09 16:30:00,4,39,1,2021-09-09 16:30:00
66794525,8,11,2021-09-09 16:30:00,5,2270,1,2021-09-09 16:30:00
66794526,8,11,2021-09-09 16:30:00,6,201,1,2021-09-09 16:30:00
66794527,8,11,2021-09-09 16:30:00,7,0,1,2021-09-09 16:30:00
66794528,8,11,2021-09-09 16:30:00,8,0,1,2021-09-09 16:30:00
66794529,8,11,2021-09-09 16:40:00,1,178,1,2021-09-09 16:40:00
66794530,8,11,2021-09-09 16:40:00,2,9793,1,2021-09-09 16:40:00
66794531,8,11,2021-09-09 16:40:00,3,392,1,2021-09-09 16:40:00
66794532,8,11,2021-09-09 16:40:00,4,37,1,2021-09-09 16:40:00
66794533,8,11,2021-09-09 16:40:00,5,1763,1,2021-09-09 16:40:00
66794534,8,11,2021-09-09 16:40:00,6,229,1,2021-09-09 16:40:00
66794535,8,11,2021-09-09 16:40:00,7,0,1,2021-09-09 16:40:00
66794536,8,11,2021-09-09 16:40:00,8,0,1,2021-09-09 16:40:00
66794537,8,11,2021-09-09 16:50:00,1,180,1,2021-09-09 16:50:00
66794538,8,11,2021-09-09 16:50:00,2,9794,1,2021-09-09 16:50:00
66794539,8,11,2021-09-09 16:50:00,3,398,1,2021-09-09 16:50:00
66794540,8,11,2021-09-09 16:50:00,4,41,1,2021-09-09 16:50:00
66794541,8,11,2021-09-09 16:50:00,5,1844,1,2021-09-09 16:50:00
66794542,8,11,2021-09-09 16:50:00,6,178,1,2021-09-09 16:50:00
66794543,8,11,2021-09-09 16:50:00,7,0,1,2021-09-09 16:50:00
66794544,8,11,2021-09-09 16:50:00,8,0,1,2021-09-09 16:50:00
66794545,8,11,2021-09-09 17:00:00,1,179,1,2021-09-09 17:00:00
66794546,8,11,2021-09-09 17:00:00,2,9793,1,2021-09-09 17:00:00
66794547,8,11,2021-09-09 17:00:00,3,390,1,2021-09-09 17:00:00
66794548,8,11,2021-09-09 17:00:00,4,37,1,2021-09-09 17:00:00
66794549,8,11,2021-09-09 17:00:00,5,1734,1,2021-09-09 17:00:00
66794550,8,11,2021-09-09 17:00:00,6,231,1,2021-09-09 17:00:00
66794551,8,11,2021-09-09 17:00:00,7,0,1,2021-09-09 17:00:00
66794552,8,11,2021-09-09 17:00:00,8,0,1,2021-09-09 17:00:00
66794553,8,11,2021-09-09 17:10:00,1,177,1,2021-09-09 17:10:00
66794554,8,11,2021-09-09 17:10:00,2,9792,1,2021-09-09 17:10:00
66794555,8,11,2021-09-09 17:10:00,3,398,1,2021-09-09 17:10:00
66794556,8,11,2021-09-09 17:10:00,4,39,1,2021-09-09 17:10:00
66794557,8,11,2021-09-09 17:10:00,5,1536,1,2021-09-09 17:10:00
66794558,8,11,2021-09-09 17:10:00,6,207,1,2021-09-09 17:10:00
66794559,8,11,2021-09-09 17:10:00,7,0,1,2021-09-09 17:10:00
66794560,8,11,2021-09-09 17:10:00,8,0,1,2021-09-09 17:10:00
66794561,8,11,2021-09-09 17:20:00,1,176,1,2021-09-09 17:20:00
66794562,8,11,2021-09-09 17:20:00,2,9794,1,2021-09-09 17:20:00
66794563,8,11,2021-09-09 17:20:00,3,409,1,2021-09-09 17:20:00
66794564,8,11,2021-09-09 17:20:00,4,42,1,2021-09-09 17:20:00
66794565,8,11,2021-09-09 17:20:00,5,1889,1,2021-09-09 17:20:00
66794566,8,11,2021-09-09 17:20:00,6,204,1,2021-09-09 17:20:00
66794567,8,11,2021-09-09 17:20:00,7,0,1,2021-09-09 17:20:00
66794568,8,11,2021-09-09 17:20:00,8,0,1,2021-09-09 17:20:00
66794569,8,11,2021-09-09 17:30:00,1,175,1,2021-09-09 17:30:00
66794570,8,11,2021-09-09 17:30:00,2,9794,1,2021-09-09 17:30:00
66794571,8,11,2021-09-09 17:30:00,3,411,1,2021-09-09 17:30:00
66794572,8,11,2021-09-09 17:30:00,4,41,1,2021-09-09 17:30:00
66794573,8,11,2021-09-09 17:30:00,5,1860,1,2021-09-09 17:30:00
66794574,8,11,2021-09-09 17:30:00,6,245,1,2021-09-09 17:30:00
66794575,8,11,2021-09-09 17:30:00,7,0,1,2021-09-09 17:30:00
66794576,8,11,2021-09-09 17:30:00,8,0,1,2021-09-09 17:30:00
66794577,8,11,2021-09-09 17:40:00,1,173,1,2021-09-09 17:40:00
66794578,8,11,2021-09-09 17:40:00,2,9793,1,2021-09-09 17:40:00
66794579,8,11,2021-09-09 17:40:00,3,400,1,2021-09-09 17:40:00
66794580,8,11,2021-09-09 17:40:00,4,36,1,2021-09-09 17:40:00
66794581,8,11,2021-09-09 17:40:00,5,1837,1,2021-09-09 17:40:00
66794582,8,11,2021-09-09 17:40:00,6,157,1,2021-09-09 17:40:00
66794583,8,11,2021-09-09 17:40:00,7,0,1,2021-09-09 17:40:00
66794584,8,11,2021-09-09 17:40:00,8,0,1,2021-09-09 17:40:00
66794585,8,11,2021-09-09 17:50:00,1,173,1,2021-09-09 17:50:00
66794586,8,11,2021-09-09 17:50:00,2,9793,1,2021-09-09 17:50:00
66794587,8,11,2021-09-09 17:50:00,3,421,1,2021-09-09 17:50:00
66794588,8,11,2021-09-09 17:50:00,4,43,1,2021-09-09 17:50:00
66794589,8,11,2021-09-09 17:50:00,5,1715,1,2021-09-09 17:50:00
66794590,8,11,2021-09-09 17:50:00,6,221,1,2021-09-09 17:50:00
66794591,8,11,2021-09-09 17:50:00,7,0,1,2021-09-09 17:50:00
66794592,8,11,2021-09-09 17:50:00,8,0,1,2021-09-09 17:50:00
66794593,8,11,2021-09-09 18:00:00,1,172,1,2021-09-09 18:00:00
66794594,8,11,2021-09-09 18:00:00,2,9795,1,2021-09-09 18:00:00
66794595,8,11,2021-09-09 18:00:00,3,424,1,2021-09-09 18:00:00
66794596,8,11,2021-09-09 18:00:00,4,43,1,2021-09-09 18:00:00
66794597,8,11,2021-09-09 18:00:00,5,1798,1,2021-09-09 18:00:00
66794598,8,11,2021-09-09 18:00:00,6,108,1,2021-09-09 18:00:00
66794599,8,11,2021-09-09 18:00:00,7,0,1,2021-09-09 18:00:00
66794600,8,11,2021-09-09 18:00:00,8,0,1,2021-09-09 18:00:00
66794601,8,11,2021-09-09 18:10:00,1,173,1,2021-09-09 18:10:00
66794602,8,11,2021-09-09 18:10:00,2,9796,1,2021-09-09 18:10:00
66794603,8,11,2021-09-09 18:10:00,3,428,1,2021-09-09 18:10:00
66794604,8,11,2021-09-09 18:10:00,4,45,1,2021-09-09 18:10:00
66794605,8,11,2021-09-09 18:10:00,5,1852,1,2021-09-09 18:10:00
66794606,8,11,2021-09-09 18:10:00,6,175,1,2021-09-09 18:10:00
66794607,8,11,2021-09-09 18:10:00,7,0,1,2021-09-09 18:10:00
66794608,8,11,2021-09-09 18:10:00,8,0,1,2021-09-09 18:10:00
66794609,8,11,2021-09-09 18:20:00,1,167,1,2021-09-09 18:20:00
66794610,8,11,2021-09-09 18:20:00,2,9797,1,2021-09-09 18:20:00
66794611,8,11,2021-09-09 18:20:00,3,433,1,2021-09-09 18:20:00
66794612,8,11,2021-09-09 18:20:00,4,41,1,2021-09-09 18:20:00
66794613,8,11,2021-09-09 18:20:00,5,1733,1,2021-09-09 18:20:00
66794614,8,11,2021-09-09 18:20:00,6,207,1,2021-09-09 18:20:00
66794615,8,11,2021-09-09 18:20:00,7,0,1,2021-09-09 18:20:00
66794616,8,11,2021-09-09 18:20:00,8,0,1,2021-09-09 18:20:00
66794617,8,11,2021-09-09 18:30:00,1,165,1,2021-09-09 18:30:00
66794618,8,11,2021-09-09 18:30:00,2,9797,1,2021-09-09 18:30:00
66794619,8,11,2021-09-09 18:30:00,3,437,1,2021-09-09 18:30:00
66794620,8,11,2021-09-09 18:30:00,4,41,1,2021-09-09 18:30:00
66794621,8,11,2021-09-09 18:30:00,5,1330,1,2021-09-09 18:30:00
66794622,8,11,2021-09-09 18:30:00,6,184,1,2021-09-09 18:30:00
66794623,8,11,2021-09-09 18:30:00,7,0,1,2021-09-09 18:30:00
66794624,8,11,2021-09-09 18:30:00,8,0,1,2021-09-09 18:30:00
66794625,8,11,2021-09-09 18:40:00,1,163,1,2021-09-09 18:40:00
66794626,8,11,2021-09-09 18:40:00,2,9798,1,2021-09-09 18:40:00
66794627,8,11,2021-09-09 18:40:00,3,449,1,2021-09-09 18:40:00
66794628,8,11,2021-09-09 18:40:00,4,43,1,2021-09-09 18:40:00
66794629,8,11,2021-09-09 18:40:00,5,1772,1,2021-09-09 18:40:00
66794630,8,11,2021-09-09 18:40:00,6,100,1,2021-09-09 18:40:00
66794631,8,11,2021-09-09 18:40:00,7,0,1,2021-09-09 18:40:00
66794632,8,11,2021-09-09 18:40:00,8,0,1,2021-09-09 18:40:00
66794633,8,11,2021-09-09 18:50:00,1,160,1,2021-09-09 18:50:00
66794634,8,11,2021-09-09 18:50:00,2,9800,1,2021-09-09 18:50:00
66794635,8,11,2021-09-09 18:50:00,3,462,1,2021-09-09 18:50:00
66794636,8,11,2021-09-09 18:50:00,4,44,1,2021-09-09 18:50:00
66794637,8,11,2021-09-09 18:50:00,5,1518,1,2021-09-09 18:50:00
66794638,8,11,2021-09-09 18:50:00,6,138,1,2021-09-09 18:50:00
66794639,8,11,2021-09-09 18:50:00,7,0,1,2021-09-09 18:50:00
66794640,8,11,2021-09-09 18:50:00,8,0,1,2021-09-09 18:50:00
66794641,8,11,2021-09-09 19:00:00,1,156,1,2021-09-09 19:00:00
66794642,8,11,2021-09-09 19:00:00,2,9802,1,2021-09-09 19:00:00
66794643,8,11,2021-09-09 19:00:00,3,472,1,2021-09-09 19:00:00
66794644,8,11,2021-09-09 19:00:00,4,44,1,2021-09-09 19:00:00
66794645,8,11,2021-09-09 19:00:00,5,1711,1,2021-09-09 19:00:00
66794646,8,11,2021-09-09 19:00:00,6,169,1,2021-09-09 19:00:00
66794647,8,11,2021-09-09 19:00:00,7,0,1,2021-09-09 19:00:00
66794648,8,11,2021-09-09 19:00:00,8,0,1,2021-09-09 19:00:00
66794649,8,11,2021-09-09 19:10:00,1,152,1,2021-09-09 19:10:00
66794650,8,11,2021-09-09 19:10:00,2,9802,1,2021-09-09 19:10:00
66794651,8,11,2021-09-09 19:10:00,3,482,1,2021-09-09 19:10:00
66794652,8,11,2021-09-09 19:10:00,4,43,1,2021-09-09 19:10:00
66794653,8,11,2021-09-09 19:10:00,5,1584,1,2021-09-09 19:10:00
66794654,8,11,2021-09-09 19:10:00,6,148,1,2021-09-09 19:10:00
66794655,8,11,2021-09-09 19:10:00,7,0,1,2021-09-09 19:10:00
66794656,8,11,2021-09-09 19:10:00,8,0,1,2021-09-09 19:10:00
66794657,8,11,2021-09-09 19:20:00,1,149,1,2021-09-09 19:20:00
66794658,8,11,2021-09-09 19:20:00,2,9803,1,2021-09-09 19:20:00
66794659,8,11,2021-09-09 19:20:00,3,492,1,2021-09-09 19:20:00
66794660,8,11,2021-09-09 19:20:00,4,43,1,2021-09-09 19:20:00
66794661,8,11,2021-09-09 19:20:00,5,1584,1,2021-09-09 19:20:00
66794662,8,11,2021-09-09 19:20:00,6,153,1,2021-09-09 19:20:00
66794663,8,11,2021-09-09 19:20:00,7,0,1,2021-09-09 19:20:00
66794664,8,11,2021-09-09 19:20:00,8,0,1,2021-09-09 19:20:00
66794665,8,11,2021-09-09 19:30:00,1,145,1,2021-09-09 19:30:00
66794666,8,11,2021-09-09 19:30:00,2,9802,1,2021-09-09 19:30:00
66794667,8,11,2021-09-09 19:30:00,3,502,1,2021-09-09 19:30:00
66794668,8,11,2021-09-09 19:30:00,4,43,1,2021-09-09 19:30:00
66794669,8,11,2021-09-09 19:30:00,5,1622,1,2021-09-09 19:30:00
66794670,8,11,2021-09-09 19:30:00,6,130,1,2021-09-09 19:30:00
66794671,8,11,2021-09-09 19:30:00,7,0,1,2021-09-09 19:30:00
66794672,8,11,2021-09-09 19:30:00,8,0,1,2021-09-09 19:30:00
66794673,8,11,2021-09-09 19:40:00,1,146,1,2021-09-09 19:40:00
66794674,8,11,2021-09-09 19:40:00,2,9803,1,2021-09-09 19:40:00
66794675,8,11,2021-09-09 19:40:00,3,502,1,2021-09-09 19:40:00
66794676,8,11,2021-09-09 19:40:00,4,43,1,2021-09-09 19:40:00
66794677,8,11,2021-09-09 19:40:00,5,1848,1,2021-09-09 19:40:00
66794678,8,11,2021-09-09 19:40:00,6,132,1,2021-09-09 19:40:00
66794679,8,11,2021-09-09 19:40:00,7,0,1,2021-09-09 19:40:00
66794680,8,11,2021-09-09 19:40:00,8,0,1,2021-09-09 19:40:00
66794681,8,11,2021-09-09 19:50:00,1,143,1,2021-09-09 19:50:00
66794682,8,11,2021-09-09 19:50:00,2,9803,1,2021-09-09 19:50:00
66794683,8,11,2021-09-09 19:50:00,3,512,1,2021-09-09 19:50:00
66794684,8,11,2021-09-09 19:50:00,4,44,1,2021-09-09 19:50:00
66794685,8,11,2021-09-09 19:50:00,5,1855,1,2021-09-09 19:50:00
66794686,8,11,2021-09-09 19:50:00,6,92,1,2021-09-09 19:50:00
66794687,8,11,2021-09-09 19:50:00,7,0,1,2021-09-09 19:50:00
66794688,8,11,2021-09-09 19:50:00,8,0,1,2021-09-09 19:50:00
66794689,8,11,2021-09-09 20:00:00,1,140,1,2021-09-09 20:00:00
66794690,8,11,2021-09-09 20:00:00,2,9805,1,2021-09-09 20:00:00
66794691,8,11,2021-09-09 20:00:00,3,520,1,2021-09-09 20:00:00
66794692,8,11,2021-09-09 20:00:00,4,43,1,2021-09-09 20:00:00
66794693,8,11,2021-09-09 20:00:00,5,1706,1,2021-09-09 20:00:00
66794694,8,11,2021-09-09 20:00:00,6,103,1,2021-09-09 20:00:00
66794695,8,11,2021-09-09 20:00:00,7,0,1,2021-09-09 20:00:00
66794696,8,11,2021-09-09 20:00:00,8,0,1,2021-09-09 20:00:00
66794697,8,11,2021-09-09 20:10:00,1,138,1,2021-09-09 20:10:00
66794698,8,11,2021-09-09 20:10:00,2,9806,1,2021-09-09 20:10:00
66794699,8,11,2021-09-09 20:10:00,3,530,1,2021-09-09 20:10:00
66794700,8,11,2021-09-09 20:10:00,4,44,1,2021-09-09 20:10:00
66794701,8,11,2021-09-09 20:10:00,5,1890,1,2021-09-09 20:10:00
66794702,8,11,2021-09-09 20:10:00,6,90,1,2021-09-09 20:10:00
66794703,8,11,2021-09-09 20:10:00,7,0,1,2021-09-09 20:10:00
66794704,8,11,2021-09-09 20:10:00,8,0,1,2021-09-09 20:10:00
66794705,8,11,2021-09-09 20:20:00,1,135,1,2021-09-09 20:19:59
66794706,8,11,2021-09-09 20:20:00,2,9808,1,2021-09-09 20:19:59
66794707,8,11,2021-09-09 20:20:00,3,541,1,2021-09-09 20:19:59
66794708,8,11,2021-09-09 20:20:00,4,44,1,2021-09-09 20:19:59
66794709,8,11,2021-09-09 20:20:00,5,1857,1,2021-09-09 20:19:59
66794710,8,11,2021-09-09 20:20:00,6,120,1,2021-09-09 20:19:59
66794711,8,11,2021-09-09 20:20:00,7,0,1,2021-09-09 20:19:59
66794712,8,11,2021-09-09 20:20:00,8,0,1,2021-09-09 20:19:59
66794713,8,11,2021-09-09 20:30:00,1,133,1,2021-09-09 20:30:00
66794714,8,11,2021-09-09 20:30:00,2,9809,1,2021-09-09 20:30:00
66794715,8,11,2021-09-09 20:30:00,3,551,1,2021-09-09 20:30:00
66794716,8,11,2021-09-09 20:30:00,4,44,1,2021-09-09 20:30:00
66794717,8,11,2021-09-09 20:30:00,5,1956,1,2021-09-09 20:30:00
66794718,8,11,2021-09-09 20:30:00,6,116,1,2021-09-09 20:30:00
66794719,8,11,2021-09-09 20:30:00,7,0,1,2021-09-09 20:30:00
66794720,8,11,2021-09-09 20:30:00,8,0,1,2021-09-09 20:30:00
66794721,8,11,2021-09-09 20:40:00,1,133,1,2021-09-09 20:40:00
66794722,8,11,2021-09-09 20:40:00,2,9810,1,2021-09-09 20:40:00
66794723,8,11,2021-09-09 20:40:00,3,553,1,2021-09-09 20:40:00
66794724,8,11,2021-09-09 20:40:00,4,45,1,2021-09-09 20:40:00
66794725,8,11,2021-09-09 20:40:00,5,1763,1,2021-09-09 20:40:00
66794726,8,11,2021-09-09 20:40:00,6,110,1,2021-09-09 20:40:00
66794727,8,11,2021-09-09 20:40:00,7,0,1,2021-09-09 20:40:00
66794728,8,11,2021-09-09 20:40:00,8,0,1,2021-09-09 20:40:00
66794729,8,11,2021-09-09 20:50:00,1,131,1,2021-09-09 20:50:00
66794730,8,11,2021-09-09 20:50:00,2,9812,1,2021-09-09 20:50:00
66794731,8,11,2021-09-09 20:50:00,3,557,1,2021-09-09 20:50:00
66794732,8,11,2021-09-09 20:50:00,4,45,1,2021-09-09 20:50:00
66794733,8,11,2021-09-09 20:50:00,5,1825,1,2021-09-09 20:50:00
66794734,8,11,2021-09-09 20:50:00,6,109,1,2021-09-09 20:50:00
66794735,8,11,2021-09-09 20:50:00,7,0,1,2021-09-09 20:50:00
66794736,8,11,2021-09-09 20:50:00,8,0,1,2021-09-09 20:50:00
66794737,8,11,2021-09-09 21:00:00,1,130,1,2021-09-09 21:00:00
66794738,8,11,2021-09-09 21:00:00,2,9814,1,2021-09-09 21:00:00
66794739,8,11,2021-09-09 21:00:00,3,564,1,2021-09-09 21:00:00
66794740,8,11,2021-09-09 21:00:00,4,45,1,2021-09-09 21:00:00
66794741,8,11,2021-09-09 21:00:00,5,1824,1,2021-09-09 21:00:00
66794742,8,11,2021-09-09 21:00:00,6,56,1,2021-09-09 21:00:00
66794743,8,11,2021-09-09 21:00:00,7,0,1,2021-09-09 21:00:00
66794744,8,11,2021-09-09 21:00:00,8,0,1,2021-09-09 21:00:00
66794745,8,11,2021-09-09 21:10:00,1,125,1,2021-09-09 21:10:00
66794746,8,11,2021-09-09 21:10:00,2,9816,1,2021-09-09 21:10:00
66794747,8,11,2021-09-09 21:10:00,3,576,1,2021-09-09 21:10:00
66794748,8,11,2021-09-09 21:10:00,4,43,1,2021-09-09 21:10:00
66794749,8,11,2021-09-09 21:10:00,5,1932,1,2021-09-09 21:10:00
66794750,8,11,2021-09-09 21:10:00,6,60,1,2021-09-09 21:10:00
66794751,8,11,2021-09-09 21:10:00,7,0,1,2021-09-09 21:10:00
66794752,8,11,2021-09-09 21:10:00,8,0,1,2021-09-09 21:10:00
66794753,8,11,2021-09-09 21:20:00,1,122,1,2021-09-09 21:20:00
66794754,8,11,2021-09-09 21:20:00,2,9818,1,2021-09-09 21:20:00
66794755,8,11,2021-09-09 21:20:00,3,588,1,2021-09-09 21:20:00
66794756,8,11,2021-09-09 21:20:00,4,44,1,2021-09-09 21:20:00
66794757,8,11,2021-09-09 21:20:00,5,1790,1,2021-09-09 21:20:00
66794758,8,11,2021-09-09 21:20:00,6,66,1,2021-09-09 21:20:00
66794759,8,11,2021-09-09 21:20:00,7,0,1,2021-09-09 21:20:00
66794760,8,11,2021-09-09 21:20:00,8,0,1,2021-09-09 21:20:00
66794761,8,11,2021-09-09 21:30:00,1,119,1,2021-09-09 21:30:00
66794762,8,11,2021-09-09 21:30:00,2,9819,1,2021-09-09 21:30:00
